source_document,chunk_id,text_chunk
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_945,"[Vide Madhya Pradesh Act 2 of 2008, s. 4.] Maharashtra In the First Schedule to the Code of Criminal Procedure, under heading “I,- OFFENCES UNDER THE INDIAN PENAL CODE”,- (i) for the entry relating to section 332, the following entry shall be substituted, namely:— Section Offence Punishment Cognizable or Non-cognizable Bailable or Non-bailable By what court triable 227 (1) (2) (3) (4) (5) (6) “332 Voluntarily causing hurt to deter public servant from his duty. Imprisonment for 5 years or fine, or both. Cognizable Non- bailable Court of Session.”; (ii) for the entry relating to section 353, the following entry shall be substituted, namely:— Section Offence Punishment Cognizable or Noncognizable Bailable or Non-bailable By what court triable (1) (2) (3) (4) (5) (6) “353 Assault or use of criminal force to deter a public servant from discharge of his duty. Imprisonment for five years, or fine, or both. Cognizable Non-bailable Court of Session.”. [Vide Maharashtra Act 40 of 2018, s. 5.]"
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_946,"force to deter a public servant from discharge of his duty. Imprisonment for five years, or fine, or both. Cognizable Non-bailable Court of Session.”. [Vide Maharashtra Act 40 of 2018, s. 5.] Haryana 1. This Act may be called the Code of Criminal Procedure (Haryana Amendment) Act, 2014. Short title 2. In the Code of Criminal Procedure, 1973 in its application to the State of Haryana, in the First Schedule, in the table, after section 379, the following entries shall be inserted, namely:— Amendment of First Schedule to Central Act 2 of 1974 1 2 3 4 5 6 “379-A Snatching Rigorous imprisonment for a term which shall not be less than five years but which may extend to ten years, and fine of Rs. 25,000/- Cognizable Nonbailable Court of Session 379-B Snatching with hurt or wrongful restraint or fear of hurt. Rigorous imprisonment for a term which shall not be less than ten years and which may extend to fourteen years, and Ditto Ditto Ditto”. 228 fine of Rs. 25,000/- [Vide Notification No."
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_947,"fear of hurt. Rigorous imprisonment for a term which shall not be less than ten years and which may extend to fourteen years, and Ditto Ditto Ditto”. 228 fine of Rs. 25,000/- [Vide Notification No. GSR929(E) dated 16th December, 2019.] Himachal Pradesh Amendment of Central Act No. 2 of 1974.—In the First Schedule to the Code of Criminal Procedure, 1973, under the heading “1. OFFENCES UNDER THE INDIAN PENAL CODE” after the entries relating to section 304A, the following entries shall be inserted, namely:— 1 2 3 4 5 6 “304-AA Causing death or injury by driving a public service vehicle while in a state of intoxication Imprisonment for life, or imprisonment for seven years and fine Ditto Non-bailable Court of Session” [Vide Himachal Pradesh 19 of 1997, s. 3.] Himachal Pradesh Amendment of Central Act No. 2 of 1974. — In the First Schedule to the Code of Criminal Procedure, 1973, under the heading “I, OFFENCES UNDER THE INDIAN PENAL CODE”, after the entries relating to section 289, the"
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_948,"Central Act No. 2 of 1974. — In the First Schedule to the Code of Criminal Procedure, 1973, under the heading “I, OFFENCES UNDER THE INDIAN PENAL CODE”, after the entries relating to section 289, the following entries shall be inserted, namely:— 1 2 3 4 5 6 “289-A Whoever throws eatables in public place, other than those notified by the State Government in the Official Gazette, and thereby entice monkeys to assemble at such place for taking eatables which result in causing danger to human life or to be likely to cause injury or annoyance to the public or to the people in general or to cause hindrance in smooth running of vehicular traffic. Imprisonment for one month or fine of Rs. 1000/- or both Ditto Ditto Ditto. [Vide Himachal Pradesh Act 15 of 2006, s. 3.] 229 Himachal Pradesh Amendment of Central Act No. 2 of 1947. —In the First Schedule to the Code of Criminal Procedure, 1973, under the heading “ OFFENCES UNDER THE INDIAN PENAL CODE”, in its application to the State of Himachal"
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_949,"of Central Act No. 2 of 1947. —In the First Schedule to the Code of Criminal Procedure, 1973, under the heading “ OFFENCES UNDER THE INDIAN PENAL CODE”, in its application to the State of Himachal Pradesh, against the entries relating to section 304-AA, under column 2, for the words “a public service vehicle”, the words “any vehicle” shall be substituted. [Vide Himachal Pradesh Act 7 of 2012, s. 3.] STATE AMENDMENTS Jammu and Kashmir and Ladakh (UTs).— 1 2 3 4 5 354E Sextortion Imprisonment of not less than 3 years but which may extend to five years and with fine. Cognizable Non-bailable Magistrate of the First Class [vide the Jammu and Kashmir Reorganization (Adaptation of Central Laws) Order, 2020, vide notification No. S.O. 1123(E) dated (18-3-2020).] Orissa Amendment of First Schedule.—In the First Schedule to the said Code, in the entry under column 5 relating to section 354 of the Indian Penal Code, 1860 (45 of 1860) for the word “Bailable” the word “non-bailable” shall be"
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_950,"the First Schedule to the said Code, in the entry under column 5 relating to section 354 of the Indian Penal Code, 1860 (45 of 1860) for the word “Bailable” the word “non-bailable” shall be substituted. [Vide Orissa Act 6 of 1995, s. 3] Amendment of First Schedule.— In the first Schedule to the principal Act, for the existing entries relating to sections 272, 273,274, 275 and 276, the following entries shall respectively be substituted , namely:— Section Offence Punishment Cognizable or non-cognizable Bailable nonbailable or By what Court triable (1) (2) (3) (4) (5) (6) 272. Adulterating food or drink intended For sale, or as to make the same noxious. Imprisonment for life and fine. Cognizable Non-bailable Court of Session. 273. Selling any food or drink as food and drink, knowing the same to be noxious. Ditto Ditto Ditto Ditto 274. Adulterating any drug or medical Preparation intended for sale so as to Lessen its efficacy, or to change its Operation, or to make it noxious. Ditto"
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_951,"same to be noxious. Ditto Ditto Ditto Ditto 274. Adulterating any drug or medical Preparation intended for sale so as to Lessen its efficacy, or to change its Operation, or to make it noxious. Ditto Ditto Ditto Ditto 230 275. Offering for sale or issuing from a dispensary and drug or medical preparation known to have been adulterated. Imprisonment for life and fine Cognizable Non-bailable Court for session. 276. knowingly selling or issuing from A dispensary and drug or medical Preparation as a different drug or medical preparation. Ditto Ditto Ditto Ditto [Vide Orissa Act 6 of 2004, s. 3] 231 THE SECOND SCHEDULE (See section 476) FORM No. 1 SUMMONS TO AN ACCUSED PERSON (See section 61) To (name of accused) of (address) WHEREAS your attendance is necessary to answer to a charge of (state shortly the offence charged), you are hereby required to appear in person (or by pleader, as the case may be) before the (Magistrate) of , on the day . Herein fail not. Dated, this day of , 19 . (Seal"
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_952,"the offence charged), you are hereby required to appear in person (or by pleader, as the case may be) before the (Magistrate) of , on the day . Herein fail not. Dated, this day of , 19 . (Seal of the Court) (Signature) ________________ FORM No. 2 WARRRANT OF ARREST (See section 70) To (name and designation of the person or persons who is or are to execute the warrant). WHEREAS (name of accused) of (address) stands charged with the offence of (state the offence), you are hereby directed to arrest the said , and to produce him before me. Herein fail not. Dated, this day of ,19 . (Seal of the Court) (Signature) (See section 71) This warrant may be endorsed as follows:— If the said shall give bail himself in the sum of rupees with one surety in the sum of rupees (or two sureties each in the sum of rupees ) to attend before me on the day of and to continue so to attend until otherwise directed by me, he may be released. Dated, this day of ,19 . (Seal of the Court) (Signature)"
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_953,"each in the sum of rupees ) to attend before me on the day of and to continue so to attend until otherwise directed by me, he may be released. Dated, this day of ,19 . (Seal of the Court) (Signature) ________________ 232 FORM No. 3 BOND AND BAIL-BOND AFTER ARREST UNDER A WARRANT (See section 81) I, (name), of ,being brought before the District Magistrate of (or as the case may be) under a warrant issued to compel my appearance to answer to the charge of , do hereby bind myself to attend in the Court of on the day of next, to answer to the said charge, and to continue so to attend until otherwise directed by the Court; and, in case of my making default herein, I bind myself to forfeit, to Government, the sum of rupees Dated, this day of ,19 . (Signature) I do hereby declare myself surety for the above-named of that he shall attend before in the Court of on the day of next, to answer to the charge on which he has been arrested, and shall continue so to attend until otherwise directed by"
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_954,"the above-named of that he shall attend before in the Court of on the day of next, to answer to the charge on which he has been arrested, and shall continue so to attend until otherwise directed by the Court; and, in case of his making default therein, I bind myself to forfeit, to Government, the sum of rupees Dated, this day of ,19 . (Signature) ________________ FORM No. 4 PROCLAMATION REQUIRING THE APPEARANCE OF A PERSON ACCUSED (See section 82) WHEREAS a complaint has been made before me that (name, description and address) has committed (or is suspected to have committed) the offence of , punishable under section of the Indian Penal Code, and it has been returned to a warrant of arrest thereupon issued that the said (name) cannot be found, and whereas it has been shown to my satisfaction that the said (name) has absconded (or is concealing himself to avoid the service of the said warranty); Proclamation is hereby made that the said of is required to appear at (place) before this"
raw/Legal_Corpus/Code_of_Criminal_Procedure_1973.pdf,Code_of_Criminal_Procedure_1973.pdf_chunk_955,"that the said (name) has absconded (or is concealing himself to avoid the service of the said warranty); Proclamation is hereby made that the said of is required to appear at (place) before this Court (or before me) to answer the said complaint on the day of Dated, this day of ,19 . (Seal of the Court) (Signature) ________________ 233 FORM No. 5 PROCLAMATION REQUIRING THE ATTENDANCE OF A WITNESS (See sections 82, 87 and 90) WHEREAS complaint has been made before me that (name, description and address) has committed (or is suspected to have committed) the offence of (mention the offence concisely) and a warrant has been issued to compel the attendance of (name, description and address of the witness) before this Court to be examined touching the matter of the said complaint; and whereas it has been returned to the said warrant that the said (name of witness) cannot be served, and it has been shown to my satisfaction that he has absconded (or is concealing himself to avoid the service"
